codigos;aplicacao/kernel;blocks;threads;Num. of Registers;shared mem. usage(B);Duration(min)(ms);Duration(max)(ms);Duration(Avg)(ms);invocations;inst_per_warp(Avg);branch_efficiency(Avg)%;warp_execution_efficiency(Avg)%;warp_nonpred_execution_efficiency(Avg)%;inst_replay_overhead(Avg);shared_load_transactions_per_request(Avg);shared_store_transactions_per_request(Avg);local_load_transactions_per_request(Avg);local_store_transactions_per_request(Avg);gld_transactions_per_request(Avg);gst_transactions_per_request(Avg);shared_store_transactions(Avg);shared_load_transactions(Avg);local_load_transactions(Avg);local_store_transactions(Avg);gld_transactions(Avg);gst_transactions(Avg);sysmem_read_transactions(Avg);sysmem_write_transactions(Avg);l2_read_transactions(Avg);l2_write_transactions(Avg);global_hit_rate(Avg)%;local_hit_rate(Avg)%;gld_requested_throughput(Avg)B/s;gst_requested_throughput(Avg)B/s;gld_throughput(Avg)B/s;gst_throughput(Avg)B/s;local_memory_overhead(Avg)%;tex_cache_hit_rate(Avg)%;l2_tex_read_hit_rate(Avg)%;l2_tex_write_hit_rate(Avg)%;tex_cache_throughput(Avg)B/s;l2_tex_read_throughput(Avg)B/s;l2_tex_write_throughput(Avg)B/s;l2_read_throughput(Avg)B/s;l2_write_throughput(Avg)B/s;sysmem_read_throughput(Avg)B/s;sysmem_write_throughput(Avg)B/s;local_load_throughput(Avg)B/s;local_store_throughput(Avg)B/s;shared_load_throughput(Avg)B/s;shared_store_throughput(Avg)B/s;gld_efficiency(Avg)%;gst_efficiency(Avg)%;tex_cache_transactions(Avg);flop_count_dp(Avg);flop_count_dp_add(Avg);flop_count_dp_fma(Avg);flop_count_dp_mul(Avg);flop_count_sp(Avg);flop_count_sp_add(Avg);flop_count_sp_fma(Avg);flop_count_sp_mul(Avg);flop_count_sp_special(Avg);inst_executed(Avg);inst_issued(Avg);sysmem_utilization(Avg);stall_inst_fetch(Avg)%;stall_exec_dependency(Avg)%;stall_memory_dependency(Avg)%;stall_texture(Avg)%;stall_sync(Avg)%;stall_other(Avg)%;stall_constant_memory_dependency(Avg)%;stall_pipe_busy(Avg)%;shared_efficiency(Avg)%;inst_fp_32(Avg);inst_fp_64(Avg);inst_integer(Avg);inst_bit_convert(Avg);inst_control(Avg);inst_compute_ld_st(Avg);inst_misc(Avg);inst_inter_thread_communication(Avg);issue_slots(Avg);cf_issued(Avg);cf_executed(Avg);ldst_issued(Avg);ldst_executed(Avg);atomic_transactions(Avg);atomic_transactions_per_request(Avg);l2_atomic_throughput(Avg)B/s;l2_atomic_transactions(Avg);l2_tex_read_transactions(Avg);stall_memory_throttle(Avg)%;stall_not_selected(Avg)%;l2_tex_write_transactions(Avg);flop_count_hp(Avg);flop_count_hp_add(Avg);flop_count_hp_mul(Avg);flop_count_hp_fma(Avg);inst_fp_16(Avg);sysmem_read_utilization(Avg);sysmem_write_utilization(Avg);sm_efficiency(Avg)%;achieved_occupancy(Avg);ipc(Avg);issued_ipc(Avg);issue_slot_utilization(Avg)%;eligible_warps_per_cycle(Avg);tex_utilization(Avg);l2_utilization(Avg);shared_utilization(Avg);ldst_fu_utilization(Avg);cf_fu_utilization(Avg);special_fu_utilization(Avg);tex_fu_utilization(Avg);single_precision_fu_utilization(Avg);double_precision_fu_utilization(Avg);flop_hp_efficiency(Avg)%;flop_sp_efficiency(Avg)%;flop_dp_efficiency(Avg)%;dram_read_transactions(Avg);dram_write_transactions(Avg);dram_read_throughput(Avg)B/s;dram_write_throughput(Avg)B/s;dram_utilization(Avg);half_precision_fu_utilization(Avg);ecc_transactions(Avg);ecc_throughput(Avg)B/s;time_percentage
S_G1;level1_MD  void compute_lj_force<float, float3, float4, bool=1, texReader_sp>float3*, float4 const *, int, int const *, float, float, float, int;48.0;256.0;27.0;0.0;0.088194996;0.093315005;0.08963209;11.0;4654.0; 100.00;99.91;97.10;0.00084;0.0;0.0;0.0;0.0;8.062016;16.0;0.0;0.0;0.0;0.0;399360.0;18432.0;0.0;5.0;1728058.0;18445.0;49.23; 0.00;65465999999.99999;1487900000.0;128949999999.99998;5951400000.0; 0.00;12.40;88.60;83.33;319390000000.0;556990000000.0;5951400000.0;557970000000.0;5955600000.0;0.0;1653200.0;0.0;0.0;0.0;0.0;50.77;25.00;989184.0;0.0;0.0;0.0;0.0;39278590.0;6288926.0;12567732.0;7854200.0;1570334.0;1787136.0;1788639.0;  1; 4.57;14.27;79.28; 0.00; 0.00; 0.94; 0.57; 0.05; 0.00;29854056.0;0.0;10117722.0;0.0;8262234.0;3194880.0;4101662.0;0.0;1626975.0;308736.0;308736.0;596736.0;100608.0;0.0;0.0;0.0;0.0;1725048.0; 0.05; 0.27;18432.0;0.0;0.0;0.0;0.0;0.0; 0;  1;93.64;0.214223;0.499705;0.500372;11.38;0.491316;  2;  3; 0;  1;  1;  1;  1;  1; 0; 0.00; 4.01; 0.00;197726.0;33827.0;63843000000.0;10922000000.0;  2; 0;0.0;0.0;28.178919
S_G2;level1_MD  void compute_lj_force<double, double3, double4, bool=1, texReader_dp>double3*, double4 const *, int, int const *, double, double, double, int;48.0;256.0;36.0;0.0;0.22746001;0.2315;0.22845;11.0;5182.0; 100.00;99.91;97.39;0.000777;0.0;0.0;0.0;0.0;8.369231;24.0;0.0;0.0;0.0;0.0;417792.0;27648.0;0.0;5.0;1765456.0;27661.0;50.00; 0.00;26702000000.0;1195600000.0;54201000000.0;3586800000.0; 0.00;50.15;88.84;76.53;179740000000.0;228630000000.0;3586800000.0;229040000000.0;3588500000.0;0.0;680170.0;0.0;0.0;0.0;0.0;49.26;33.33;1385472.0;47130260.0;4718592.0;17278734.0;7854200.0;0.0;0.0;0.0;0.0;1570334.0;1989888.0;1991431.0;  1; 1.84;68.82;28.67; 0.00; 0.00; 0.42; 0.19; 0.01; 0.00;3140668.0;31424390.0;10184222.0;0.0;6691900.0;4780032.0;5792346.0;0.0;1878151.0;259584.0;259584.0;997632.0;151680.0;0.0;0.0;0.0;0.0;1762347.0; 0.02; 0.03;27648.0;0.0;0.0;0.0;0.0;0.0; 0;  1;90.35;0.221085;0.231808;0.232068; 5.47;0.223184;  1;  2; 0;  1;  1;  1;  1;  1; 10; 0.00; 0.00;61.97;199718.0;28261.0;25910000000.0;3666500000.0;  1; 0;0.0;0.0;71.82109
S_H1;level1_NeuralNet  kernelFeedForward3float*, float*, int, float*;10.0;30.0;15.0;0.0;0.0015039999;0.013248;0.0015751952;236.0;55.0; 100.00;62.50;60.23;0.090986;0.0;0.0;0.0;0.0;5.775;3.25;0.0;0.0;0.0;0.0;115.0;65.0;0.0;5.0;422.0;78.0;42.96; 0.00;536930000.0;536930000.0;671160000.0;698000000.0; 0.00;43.56;56.54;79.58;644310000.0;671160000.0;698000000.0;4433100000.0;841240000.0;0.0;53692000.0;0.0;0.0;0.0;0.0;75.37;72.92;60.0;2200.0;200.0;1000.0;0.0;1800.0;400.0;400.0;600.0;600.0;550.0;600.0;  1;13.82;22.55;18.48; 0.00; 0.00; 1.68;42.50; 0.05; 0.00;3200.0;1200.0;2800.0;600.0;600.0;800.0;1400.0;0.0;550.0;30.0;30.0;140.0;60.0;0.0;0.0;0.0;0.0;62.0; 0.92; 0.00;65.0;0.0;0.0;0.0;0.0;0.0; 0;  1;12.59;0.015624;0.024521;0.026636; 0.61;0.024613;  1;  1; 0;  1;  1;  1;  1;  1;  1; 0.00; 0.00; 0.15;119.0;60.0;1254600000.0;650450000.0;  1; 0;0.0;0.0;2.029645
S_H2;level1_NeuralNet  kernelBackprop3bfloat*, int, float*;1.0;30.0;12.0;0.0;0.001888;0.013056;0.0019305919;1180.0;55.0; 100.00;93.75;90.34;0.090955;0.0;0.0;0.0;0.0;8.4;4.0;0.0;0.0;0.0;0.0;16.0;4.0;0.0;5.0;135.0;17.0;49.34; 0.00;73089000.0;36544000.0;82835000.0;38981000.0; 0.00;49.57; 0.00; 100.00;77962000.0;82835000.0;38981000.0;1290000000.0;167650000.0;0.0;48726000.0;0.0;0.0;0.0;0.0;88.54;93.75;8.0;420.0;60.0;150.0;60.0;240.0;30.0;60.0;90.0;90.0;55.0;60.0;  1;12.05;23.81;26.27; 0.00; 0.00; 1.56;35.25; 0.30; 0.00;450.0;270.0;240.0;120.0;90.0;90.0;330.0;0.0;58.0;3.0;3.0;13.0;4.0;0.0;0.0;0.0;0.0;8.0; 0.76; 0.00;4.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 1.43;0.015624;0.020046;0.021823; 0.53;0.0211;  1;  1; 0;  1;  1;  1;  1;  1;  1; 0.00; 0.00; 0.03;121.0;12.0;1155400000.0;121940000.0;  1; 0;0.0;0.0;12.437875
S_H4;level1_NeuralNet  kernelBackprop3afloat*, int, int, int, float*, int;1.0;30.0;20.0;0.0;0.002912;0.012929;0.0031209374;1180.0;164.0; 100.00;93.75;89.18;0.018427;0.0;0.0;0.0;0.0;6.4;3.666667;0.0;0.0;0.0;0.0;128.0;44.0;0.0;5.0;212.0;57.0;57.03; 0.00;240840000.0;256380000.0;341840000.0;273470000.0; 0.00;54.17;27.27;90.91;497230000.0;341840000.0;273470000.0;1292200000.0;354950000.0;0.0;31077000.0;0.0;0.0;0.0;0.0;70.45;93.75;80.0;0.0;0.0;0.0;0.0;600.0;0.0;300.0;0.0;0.0;164.0;167.0;  1;12.02; 7.81;67.48; 0.00; 0.00; 1.55;10.80; 0.33; 0.00;300.0;0.0;2760.0;0.0;90.0;930.0;600.0;0.0;162.0;8.0;8.0;125.0;33.0;0.0;0.0;0.0;0.0;55.0; 0.02; 0.00;44.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 2.07;0.015625;0.02903;0.029579; 0.72;0.028705;  1;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;197.0;17.0;1199500000.0;107070000.0;  1; 0;0.0;0.0;20.106699
S_H5;level1_NeuralNet  kernelInitNablaBfloat*;1.0;40.0;8.0;0.0;0.00096;0.012929;0.0010155479;119.0;8.0; 100.00;62.50;62.50;0.375;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;108.0;18.0; 0.00; 0.00;0.0;80424000.0;0.0;80424000.0; 0.00;50.00; 0.00; 0.00;0.0;0.0;80424000.0;1709100000.0;291690000.0;0.0;80424000.0;0.0;0.0;0.0;0.0; 0.00; 100.00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.0;22.0;  1;26.26; 5.65; 0.00; 0.00; 0.00; 3.46;63.72; 0.22; 0.00;0.0;0.0;120.0;0.0;40.0;40.0;120.0;0.0;22.0;2.0;2.0;8.0;4.0;0.0;0.0;0.0;0.0;0.0; 0.68; 0.00;5.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 0.70;0.031164;0.016879;0.024011; 0.60;0.024252; 0;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;103.0;12.0;1618700000.0;196400000.0;  1; 0;0.0;0.0;0.6598133
S_H6;level1_NeuralNet  kernelBackprop2float*, int, float*, float*, float;1.0;10.0;20.0;0.0;0.001792;0.0131520005;0.0019817518;1180.0;93.0; 100.00;31.25;30.58;0.064553;0.0;0.0;10.0;3.666667;3.3;2.0;0.0;0.0;10.0;22.0;6.0;2.0;0.0;5.0;139.0;37.0;38.33; 0.00;26971000.0;13485000.0;43154000.0;21577000.0;84.21;27.74;55.64; 8.33;64730999.99999999;151040000.0;258930000.0;1465200000.0;402840000.0;0.0;53943000.0;107890000.0;237350000.0;0.0;0.0;62.50;62.50;6.0;150.0;30.0;50.0;20.0;90.0;20.0;20.0;30.0;30.0;93.0;99.0;  1;20.07;29.51; 3.86; 0.00; 0.00; 4.79;40.95; 0.36; 0.00;160.0;100.0;150.0;70.0;30.0;100.0;300.0;0.0;91.0;3.0;3.0;31.0;11.0;0.0;0.0;0.0;0.0;14.0; 0.46; 0.00;24.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 1.33;0.015624;0.038847;0.041443; 0.95;0.038081;  1;  1; 0;  1;  1;  1;  1;  1;  1; 0.00; 0.00; 0.01;121.0;51.0;1284100000.0;558770000.0;  1; 0;0.0;0.0;12.767474
S_H7;level1_NeuralNet  kernelBackprop1float*, int, float*, float*, int;10.0;30.0;8.0;0.0;0.001024;0.015553;0.0013932941;2360.0;22.0; 100.00;95.88;95.88;0.135998;0.0;0.0;0.0;0.0;6.14;4.21;0.0;0.0;0.0;0.0;4474.0;1492.0;0.0;5.0;2168.0;1505.0;57.56; 0.00;17634000000.0;17088999999.999998;21494000000.0;17132000000.000002; 0.00;54.28;92.70;38.50;34207000000.0;21494000000.0;17132000000.000002;24893000000.0;17285000000.0;0.0;58771000.0;0.0;0.0;0.0;0.0;76.63;91.67;2980.0;0.0;0.0;0.0;0.0;11910.0;0.0;0.0;11910.0;0.0;8360.0;9493.0;  1;16.09; 5.19;36.94; 0.00; 0.00; 3.09;36.60; 0.39; 0.00;11910.0;0.0;166740.0;0.0;11910.0;35730.0;35730.0;0.0;9113.0;380.0;380.0;5230.0;1900.0;0.0;0.0;0.0;0.0;1872.0; 1.33; 0.39;1492.0;0.0;0.0;0.0;0.0;0.0; 0;  1;21.40;0.196528;0.143482;0.164842; 3.96;0.248597;  1;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.03; 0.00;157.0;794.0;1802300000.0;9124800000.0;  1; 0;0.0;0.0;17.952646
S_H9;level1_NeuralNet  kernelInitNablaWfloat*, int;24.0;1024.0;8.0;0.0;0.000928;0.013281;0.0009846431;119.0;16.760417; 100.00;99.96;94.18;0.119412;0.0;0.0;0.0;0.0;0.0;3.997315;0.0;0.0;0.0;0.0;0.0;2978.0;0.0;5.0;242.0;2991.0; 0.00; 0.00;0.0;42908000000.0;0.0;42915000000.0; 0.00;49.99; 0.00; 0.00;0.0;0.0;42915000000.0;3499700000.0;43104000000.0;0.0;73782000.0;0.0;0.0;0.0;0.0; 0.00;99.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12872.0;14409.0;  1;25.85;12.05; 0.00; 0.00; 0.00; 7.33;53.93; 0.20; 0.00;0.0;0.0;169764.0;0.0;24576.0;23820.0;169764.0;0.0;14409.0;1513.0;1513.0;4514.0;2281.0;0.0;0.0;0.0;0.0;0.0; 0.31; 0.33;2978.0;0.0;0.0;0.0;0.0;0.0; 0;  1;18.81;0.470579;0.492072;0.557429;13.94;0.658413; 0;  1; 0;  1;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;63.0;671.0;938470000.0;9676900000.0;  1; 0;0.0;0.0;0.63973415
S_I1;level1_Reduction  void reduce<float, int=256>float const *, float*, unsigned int;64.0;256.0;11.0;0.0;0.003328;0.011776;0.0033963453;2560.0;152.125; 100.00;99.36;94.68;0.022836;0.816514;0.893617;0.0;0.0;8.0;1.0;5376.0;5696.0;0.0;0.0;65536.0;64.0;0.0;5.0;33098.0;77.0;50.00; 0.00;273160000000.00003;68289000.0;546320000000.00006;546320000.0; 0.00;49.95;93.62;99.74;273160000000.00003;273160000000.00003;546320000.0;275910000000.0;658680000.0;0.0;42681000.0;0.0;0.0;189930000000.0;179260000000.0;50.00;12.50;32768.0;0.0;0.0;0.0;0.0;286720.0;286720.0;0.0;0.0;0.0;77888.0;79669.0;  1; 9.55;16.68;53.77; 0.00; 4.71; 2.87;11.57; 0.30;99.44;286720.0;0.0;868544.0;0.0;196608.0;614528.0;393344.0;0.0;72948.0;7296.0;7296.0;48384.0;23808.0;0.0;0.0;0.0;0.0;32768.0; 0.00; 0.55;64.0;0.0;0.0;0.0;0.0;0.0; 0;  1;48.07;0.262325;0.663842;0.678156;15.52;0.707922;  1;  1;  1;  1;  1; 0;  1;  1; 0; 0.00; 0.46; 0.00;2233.0;283.0;18620000000.0;2363300000.0;  1; 0;0.0;0.0;48.901684
S_I2;level1_Reduction  void reduce<double, int=256>double const *, double*, unsigned int;64.0;256.0;16.0;0.0;0.003456;0.012001;0.0035489067;2560.0;100.125; 100.00;99.03;91.91;0.034933;1.467532;1.677419;0.0;0.0;8.0;1.0;6656.0;7232.0;0.0;0.0;32768.0;64.0;0.0;5.0;33127.0;77.0; 0.00; 0.00;264480000000.00003;132240000.00000001;264480000000.00003;528970000.0; 0.00; 0.00;83.13;98.90;264480000000.00003;264480000000.00003;528970000.0;267380000000.0;638790000.0;0.0;41325000.0;0.0;0.0;233490000000.0;214890000000.0; 100.00;25.00;32768.0;155648.0;155648.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51264.0;53056.0;  1; 8.10;28.39;40.90; 0.00; 8.44; 2.21;11.42; 0.18;99.57;0.0;155648.0;540864.0;0.0;131072.0;352384.0;327808.0;0.0;48384.0;5248.0;5248.0;27904.0;15616.0;0.0;0.0;0.0;0.0;32768.0; 0.00; 0.35;64.0;0.0;0.0;0.0;0.0;0.0; 0;  1;48.66;0.246683;0.400952;0.41543; 9.47;0.43345;  1;  1;  1;  1;  1; 0;  1;  1;  3; 0.00; 0.00; 7.32;6000.0;1379.0;48430000000.0;11135000000.0;  2; 0;0.0;0.0;51.098312
S_J1;level1_Scan  void reduce<float, int=256>float const *, float*, int;64.0;256.0;27.0;0.0;0.003168;0.006528;0.0032573696;2560.0;158.125; 100.00;99.39;92.35;0.025335;0.555556;0.666667;0.0;0.0;8.0;1.0;1280.0;1600.0;0.0;0.0;65536.0;64.0;0.0;5.0;33398.0;77.0;50.00; 0.00;176920000000.0;44231000.0;353850000000.0;353850000.0; 0.00;49.95;27.29;96.88;176920000000.0;176920000000.0;353850000.0;180330000000.0;426790000.0;0.0;27644000.0;0.0;0.0;34555000000.0;27644000000.0;50.00;12.50;32768.0;0.0;0.0;0.0;0.0;286720.0;286720.0;0.0;0.0;16384.0;80960.0;83010.0;  1;13.13;35.05;27.00; 3.52; 2.68; 4.20;13.27; 0.25;97.85;303104.0;0.0;1097920.0;32768.0;196608.0;352384.0;409728.0;0.0;72193.0;8320.0;8320.0;40192.0;15616.0;0.0;0.0;0.0;0.0;32768.0; 0.00; 0.89;64.0;0.0;0.0;0.0;0.0;0.0; 0;  1;61.57;0.272636;0.363796;0.376059; 8.18;0.479608;  1;  1;  1;  1;  1;  1;  1;  1; 0; 0.00; 0.31; 0.00;24417.0;5455.0;131840000000.0;29454000000.0;  4; 0;0.0;0.0;25.693985
S_J2;level1_Scan  void reduce<double, int=256>double const *, double*, int;64.0;256.0;30.0;0.0;0.00368;0.38174;0.0039896686;47.0;142.125; 100.00;99.32;92.19;0.042248;1.088889;1.333333;0.0;0.0;8.0;1.0;2560.0;3136.0;0.0;0.0;32768.0;64.0;0.0;5.0;33410.0;77.0; 0.00; 0.00;159760000000.0;79879000.0;159760000000.0;319520000.0; 0.00; 0.00;19.00;93.75;159760000000.0;159760000000.0;319520000.0;162890000000.0;384420000.0;0.0;24962000.0;0.0;0.0;61158000000.0;49925000000.0; 100.00;25.00;32768.0;155648.0;155648.0;0.0;0.0;0.0;0.0;0.0;0.0;16384.0;72768.0;75841.0;  1;12.79;12.68;53.14; 0.00; 7.53; 1.32;11.74; 0.21;98.95;16384.0;155648.0;1097920.0;32768.0;163840.0;221312.0;458880.0;0.0;65537.0;6784.0;6784.0;23808.0;11520.0;0.0;0.0;0.0;0.0;32768.0; 0.00; 0.58;64.0;0.0;0.0;0.0;0.0;0.0; 0;  1;60.76;0.263513;0.282952;0.293828; 6.35;0.348246;  1;  1;  1;  1;  1;  1;  1;  1;  2; 0.00; 0.00; 4.44;27262.0;7139.0;132919999999.99998;34810000000.0;  4; 0;0.0;0.0;0.5777756
S_J3;level1_Scan  void bottom_scan<double, double4, int=256>double const *, double*, double const *, int;64.0;256.0;32.0;16.0;0.009888;0.46645;0.010356537;46.0;344.5; 100.00; 100.00;95.79;0.008968;1.944444;1.771739;0.0;0.0;31.060606;32.0;20864.0;35840.0;0.0;0.0;65600.0;65536.0;0.0;5.0;33797.0;65549.0;49.95; 0.00;89039000000.0;88995000000.0;178160000000.0;177990000000.0; 0.00;24.99;26.31;82.81;89343000000.0;89169000000.0;177990000000.0;91792000000.0;178030000000.0;0.0;13905000.0;0.0;0.0;389350000000.0;226660000000.0;49.98;50.00;32896.0;524288.0;524288.0;0.0;0.0;0.0;0.0;0.0;0.0;16384.0;176384.0;177963.0;  1; 7.38;36.51;23.86; 0.00;21.72; 3.51; 5.71; 0.13; 101.15;16384.0;524288.0;1048512.0;32768.0;114624.0;1048832.0;2621440.0;0.0;173867.0;8192.0;8192.0;91200.0;54336.0;0.0;0.0;0.0;0.0;32832.0; 0.86; 0.33;65536.0;0.0;0.0;0.0;0.0;0.0; 0;  1;69.68;0.278785;0.378918;0.388113; 9.48;0.442442;  1;  1;  1;  1;  1;  1;  1;  1;  3; 0.00; 0.00; 9.87;28534.0;22747.0;77497000000.0;61781000000.0;  3; 0;0.0;0.0;1.4679013
S_J4;level1_Scan  void scan_single_block<double, int=256>double*, int;1.0;256.0;16.0;0.0;0.0023359999;0.002752;0.002367495;46.0;120.0; 100.00; 100.00;99.58;0.016667;2.0;2.0;0.0;0.0;8.0;8.0;160.0;272.0;0.0;0.0;16.0;16.0;0.0;5.0;241.0;29.0; 0.00; 0.00;153620000.0;153620000.0;153620000.0;153620000.0; 0.00; 0.00; 0.00; 100.00;153620000.0;153620000.0;153620000.0;2264900000.0;285110000.0;0.0;48005000.0;0.0;0.0;10201000000.0;6000600000.0; 100.00; 100.00;16.0;2048.0;2048.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;960.0;976.0;  1;12.66;38.85; 2.57; 0.00;24.30; 5.33;16.12; 0.05; 100.00;0.0;2048.0;1280.0;0.0;768.0;7040.0;19456.0;0.0;952.0;28.0;28.0;384.0;364.0;0.0;0.0;0.0;0.0;16.0; 0.01; 0.12;16.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 1.67;0.123722;0.246593;0.246024; 6.00;0.24769;  1;  1;  1;  1;  1; 0;  1;  1;  2; 0.00; 0.00; 0.11;127.0;13.0;1199300000.0;127110000.0;  1; 0;0.0;0.0;0.33556092
S_J5;level1_Scan  void scan_single_block<float, int=256>float*, int;1.0;256.0;8.0;0.0;0.001984;0.0024960001;0.002106326;2560.0;118.0; 100.00; 100.00;99.58;0.02543;1.0;1.0;0.0;0.0;8.0;4.0;80.0;136.0;0.0;0.0;16.0;8.0;0.0;5.0;120.0;21.0;50.00; 0.00;87383000.0;87383000.0;87383000.0;87383000.0; 0.00;50.00; 0.00; 100.00;87383000.0;87383000.0;87383000.0;1284000000.0;231700000.0;0.0;54614000.0;0.0;0.0;5802800000.0;3413400000.0; 100.00; 100.00;8.0;0.0;0.0;0.0;0.0;2048.0;2048.0;0.0;0.0;0.0;944.0;968.0;  1;13.63;30.74; 3.11; 0.00;25.08; 6.92;20.18; 0.11; 100.00;2048.0;0.0;1280.0;0.0;768.0;7040.0;18944.0;0.0;960.0;28.0;28.0;376.0;364.0;0.0;0.0;0.0;0.0;8.0; 0.01; 0.22;8.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 1.49;0.123416;0.300493;0.309462; 7.67;0.323867;  1;  1;  1;  1;  1; 0;  1;  1; 0; 0.00; 0.00; 0.00;117.0;12.0;1249900000.0;137480000.0;  1; 0;0.0;0.0;16.614605
S_J6;level1_Scan  void bottom_scan<float, float4, int=256>float const *, float*, float const *, int;64.0;256.0;24.0;16.0;0.0068800002;0.010528;0.007011979;2560.0;582.5; 100.00; 100.00;97.51;0.005291;1.0;0.902778;0.0;0.0;15.545455;16.0;20800.0;36864.0;0.0;0.0;32832.0;32768.0;0.0;5.0;34146.0;32781.0; 0.00; 0.00;123460000000.0;123430000000.0;123670000000.0;123430000000.0; 0.00; 0.00;28.11;78.98;123670000000.0;123670000000.0;123430000000.0;128620000000.0;123480000000.0;0.0;19286000.0;0.0;0.0;555440000000.0;313400000000.0;99.83; 100.00;32832.0;0.0;0.0;0.0;0.0;1048576.0;1048576.0;0.0;0.0;16384.0;298240.0;299817.0;  1; 9.26;30.13; 7.62; 0.00;21.62;22.96; 7.12; 0.13;99.46;1064960.0;0.0;999360.0;32768.0;49088.0;1966464.0;5193728.0;0.0;297257.0;5120.0;5120.0;139328.0;102464.0;0.0;0.0;0.0;0.0;32832.0; 0.04; 1.12;32768.0;0.0;0.0;0.0;0.0;0.0; 0;  1;73.30;0.283313;0.798438;0.804941;19.95;0.990032;  1;  1;  1;  1;  1;  1;  1;  1; 0; 0.00; 0.79; 0.00;24207.0;11445.0;91187000000.0;43113000000.0;  3; 0;0.0;0.0;55.310177
S_K1;level1_Sort  scanunsigned int*, unsigned int*, unsigned int*, int, bool, bool;8.0;256.0;15.0;2000.0;0.0025280002;0.003393;0.002819117;160.0;169.6875;98.48;99.01;96.21;0.011906;1.0;1.0;0.0;0.0;8.5;7.666667;360.0;612.0;0.0;0.0;512.0;516.0;0.0;5.0;887.0;529.0; 0.00; 0.00;4855000000.0;4859700000.0;4855000000.0;4892900000.0; 0.00; 0.00;46.88;50.38;4869200000.0;4855000000.0;4892900000.0;8405699999.999999;5017900000.0;0.0;48502000.0;0.0;0.0;23190000000.0;13641000000.0; 100.00;99.66;514.0;0.0;0.0;0.0;0.0;254.0;254.0;0.0;0.0;0.0;5886.0;5959.0;  1;16.72;41.94; 7.37; 0.00;19.91; 6.69; 6.69; 0.06; 100.00;254.0;0.0;37524.0;3193.0;8191.0;35462.0;101376.0;0.0;5726.0;341.0;341.0;2445.0;1869.0;0.0;0.0;0.0;0.0;512.0; 0.35; 0.26;516.0;0.0;0.0;0.0;0.0;0.0; 0;  1; 7.75;0.120344;0.350022;0.35766; 8.52;0.362945;  1;  1;  1;  1;  1;  1;  1;  1; 0; 0.00; 0.00; 0.00;659.0;226.0;6248900000.0;2144800000.0;  1; 0;0.0;0.0;13.771209
S_K2;level1_Sort  findRadixOffsetsuint2*, unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int;512.0;256.0;10.0;64.0;0.0050879996;0.005792;0.0052001607;80.0;76.25; 100.00;97.26;77.67;0.015668;0.858631;0.535714;0.0;0.0;8.0;9.0;13440.0;36928.0;0.0;0.0;32768.0;9216.0;0.0;5.0;33221.0;9229.0; 0.00; 0.00;134840000000.0;8427500000.0;134840000000.0;37924000000.0; 0.00; 2.38; 2.81;91.74;134840000000.0;134840000000.0;37924000000.0;136710000000.00002;37979000000.0;0.0;21069000.0;0.0;0.0;607840000000.0;221220000000.0; 100.00;22.22;32768.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;312320.0;317147.0;  1; 5.10;14.84;48.25; 0.00;16.51; 8.65; 5.49; 0.42;85.78;0.0;0.0;3103424.0;0.0;1179648.0;1357504.0;2121728.0;0.0;291541.0;46592.0;46592.0;111104.0;97792.0;0.0;0.0;0.0;0.0;32768.0; 0.01; 0.72;9216.0;0.0;0.0;0.0;0.0;0.0; 0;  1;65.75;0.846432;1.132314;1.165939;26.79;1.456765;  1;  1;  1;  2;  1; 0;  1;  2; 0; 0.00; 0.00; 0.00;32907.0;9557.0;135410000000.0;39329000000.0;  4; 0;0.0;0.0;12.70123
